request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
21,BasicRequest,1,1620,1620,2978;-1;-1,2979;-1;-1,,,,,37.42546113022892,311.87884275190765,0:t_wait:31.03707347277941;t_drive:67.425461130229;fare:100,,,0,1,1651.0370734727794,1718.4625346030084,100,0
20,BasicRequest,1,1560,1560,2981;-1;-1,2979;-1;-1,,,,,36.17924043220354,176.13052741122,0:t_wait:128.14273873865545;t_drive:66.17924043220364;fare:100,,,0,2,1688.142738738655,1754.3219791708589,100,0
17,BasicRequest,1,1500,1500,2984;-1;-1,2972;-1;-1,,,,,166.20078449443824,1890.1043999290782,0:t_wait:52.90546149513102;t_drive:196.20078449443827;fare:189,,,0,4,1552.905461495131,1812.0883145609976,189,0
23,BasicRequest,1,1680,1680,2967;-1;-1,2990;-1;-1,,,,,137.56405431369114,1532.7491772517287,0:t_wait:91.2954359457433;t_drive:167.56405431369126;fare:153,,,0,3,1771.2954359457435,1968.8594902594346,153,0
19,BasicRequest,1,1500,1500,2989;-1;-1,2975;-1;-1,,,,,126.96715614988648,1557.6160345823869,0:t_wait:243.3441972785904;t_drive:186.9671561498867;fare:155,,,0,4,1743.34419727859,1930.3113534284762,155,0
22,BasicRequest,1,1620,1620,2985;-1;-1,2982;-1;-1,,,,,129.65668328940987,1095.1193087163879,0:t_wait:255.6562915329721;t_drive:159.65668328940978;fare:109,,,0.0,1.0,1875.6562915329719,2035.3129748223814,109.0,0
18,BasicRequest,1,1500,1500,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:t_wait:243.3441972785904;t_drive:260.3002167908619;fare:216,,,0.0,4.0,1743.34419727859,2033.6444140694514,216.0,0
27,BasicRequest,1,2040,2040,2969;-1;-1,2993;-1;-1,,,,,75.16881497004519,1044.011319028405,0:,,,,,,,,0
28,BasicRequest,1,2100,2100,2973;-1;-1,2981;-1;-1,,,,,178.24268845651838,1853.8591110857842,0:,,,,,,,,0
29,BasicRequest,1,2160,2160,2981;-1;-1,2976;-1;-1,,,,,135.07555748348486,1148.6160456957073,0:,,,,,,,,0
24,BasicRequest,1,1680,1680,2969;-1;-1,2977;-1;-1,,,,,256.65680684883455,2203.346162362212,0:t_wait:179.22710742857134;t_drive:385.4986468488346;fare:220,,,0.0,3.0,1859.2271074285718,2244.7257542774046,220.0,0
30,BasicRequest,1,2280,2280,2986;-1;-1,2984;-1;-1,,,,,83.35824565445503,777.242669599201,0:,,,,,,,,0
32,BasicRequest,1,2400,2400,2981;-1;-1,2969;-1;-1,,,,,173.93680390219876,2279.3367272297323,0:,,,,,,,,0
26,BasicRequest,1,2040,2040,2991;-1;-1,2993;-1;-1,,,,,56.75290494872581,788.2347909545251,0:t_wait:278.4721652419357;t_drive:86.7529049487257;fare:100,,,0.0,4.0,2318.472165241936,2405.2250701906623,100.0,0
33,BasicRequest,1,2460,2460,2992;-1;-1,2986;-1;-1,,,,,282.5871709173432,3048.067151629767,0:,,,,,,,,0
34,BasicRequest,1,2520,2520,2990;-1;-1,2970;-1;-1,,,,,11.053039959097989,92.10866632581656,0:,,,,,,,,0
35,BasicRequest,1,2580,2580,2990;-1;-1,2988;-1;-1,,,,,136.17123910667578,1181.7688504120974,0:,,,,,,,,0
36,BasicRequest,1,2700,2700,2972;-1;-1,2985;-1;-1,,,,,147.11132383387394,1272.6774024545982,0:,,,,,,,,0
37,BasicRequest,1,2760,2760,2970;-1;-1,2972;-1;-1,,,,,108.45391655041928,956.9275289670157,0:,,,,,,,,0
38,BasicRequest,1,2880,2880,2993;-1;-1,2972;-1;-1,,,,,192.06001237033513,2183.785505143543,0:,,,,,,,,0
39,BasicRequest,1,2880,2880,2992;-1;-1,2982;-1;-1,,,,,275.14926418952024,3428.3669323290324,0:,,,,,,,,0
31,BasicRequest,1,2340,2340,2989;-1;-1,2978;-1;-1,,,,,246.70419219894586,2555.4246683245487,0:t_wait:288.54032527858953;t_drive:276.70419219894575;fare:255,,,0,4,2628.54032527859,2905.244517477537,255,0
41,BasicRequest,1,3000,3000,2977;-1;-1,2982;-1;-1,,,,,83.40450190054383,577.1723729807225,0:,,,,,,,,0
42,BasicRequest,1,3060,3060,2986;-1;-1,2970;-1;-1,,,,,208.5752713127597,2037.3895405612639,0:,,,,,,,,0
43,BasicRequest,1,3060,3060,2973;-1;-1,2978;-1;-1,,,,,189.79905861563583,1927.1757957450964,0:,,,,,,,,0
44,BasicRequest,1,3060,3060,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:,,,,,,,,0
40,BasicRequest,1,2940,2940,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:224.8661605739444;t_drive:237.20330926693805;fare:261,,,0.0,4.0,3164.866160573943,3402.0694698408824,261.0,0
47,BasicRequest,1,3420,3420,2971;-1;-1,2985;-1;-1,,,,,186.57127949046634,1654.6552573063896,0:,,,,,,,,0
48,BasicRequest,1,3600,3600,2967;-1;-1,2982;-1;-1,,,,,273.2935470893493,3402.5930837155474,0:,,,,,,,,0
49,BasicRequest,1,3600,3600,2983;-1;-1,2977;-1;-1,,,,,14.744653285862693,122.87211071552242,0:,,,,,,,,0
46,BasicRequest,1,3360,3360,2976;-1;-1,2987;-1;-1,,,,,125.94386434095271,1410.1941526762305,0:t_wait:243.03044103865295;t_drive:155.9438643409526;fare:141,,,0,4,3603.030441038653,3758.9743053796055,141,0
45,BasicRequest,1,3300,3300,2982;-1;-1,2971;-1;-1,,,,,289.8986440772667,2915.378433977222,0:t_wait:184.9842213496022;t_drive:319.8986440772669;fare:291,,,0,4,3484.984221349603,3907.2197431411555,291,0
52,BasicRequest,1,3840,3840,2969;-1;-1,2992;-1;-1,,,,,54.27810741700095,753.8626030139021,0:t_wait:221.00750345736697;t_drive:84.27810741700114;fare:100,,,0,4,4061.007503457368,4145.285610874365,100,0
50,BasicRequest,1,3720,3720,2974;-1;-1,2970;-1;-1,,,,,215.12566102862468,2128.3671755038336,0:t_wait:261.150942116476;t_drive:245.12566102862502;fare:212,,,0,0,3981.150942116477,4226.276603145101,212,0
53,BasicRequest,1,3840,3840,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:293.09504204314544;t_drive:237.20330926693805;fare:261,,,0,2,4133.095042043145,4370.298351310084,261,0
51,BasicRequest,1,3840,3840,2966;-1;-1,2988;-1;-1,,,,,278.91382899027775,2634.7327710788463,0:t_wait:280.0016795881147;t_drive:308.9138289902776;fare:263,,,0,1,4120.001679588114,4444.91397714982,263,0
55,BasicRequest,1,4320,4320,2972;-1;-1,2991;-1;-1,,,,,134.87611468093908,1408.086703901932,0:t_wait:92.2512259812338;t_drive:194.87611468093928;fare:140,,,0,1,4412.251225981233,4607.127340662169,140,0
59,BasicRequest,1,4440,4440,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:7.381840040901807;t_drive:237.20330926693805;fare:261,,,0,0,4447.381840040903,4684.585149307842,261,0
56,BasicRequest,1,4320,4320,2979;-1;-1,2975;-1;-1,,,,,151.75974624928307,1224.9515235059305,0:t_wait:154.62787174228743;t_drive:181.75974624928313;fare:122,,,0,3,4474.627871742287,4715.789640848716,122,0
61,BasicRequest,1,4620,4620,2979;-1;-1,2983;-1;-1,,,,,95.53311017582425,796.1092514652021,0:t_wait:130.76438974004486;t_drive:125.53311017582382;fare:100,,,0,0,4750.764389740044,4876.297499915865,100,0
62,BasicRequest,1,4620,4620,2991;-1;-1,2987;-1;-1,,,,,221.9190199009194,2598.4939430683253,0:t_wait:17.127340662169445;t_drive:251.919019900919;fare:259,,,0,1,4637.127340662169,4889.046360563087,259,0
54,BasicRequest,1,4260,4260,2977;-1;-1,2992;-1;-1,,,,,290.68994856816636,2881.77744065169,0:t_wait:272.8850009182597;t_drive:320.6899485681661;fare:288,,,0,2,4532.885000918257,4883.574949486421,288,0
58,BasicRequest,1,4440,4440,2981;-1;-1,2971;-1;-1,,,,,283.9604755859867,2389.323696549888,0:t_wait:96.18047131008461;t_drive:404.5819590145584;fare:238,,,0.0,3.0,4536.180471310084,4940.762430324641,238.0,0
68,BasicRequest,1,4980,4980,2986;-1;-1,2992;-1;-1,,,,,225.37832508265683,2665.0618483702337,0:,,,,,,,,0
57,BasicRequest,1,4380,4380,2983;-1;-1,2966;-1;-1,,,,,323.34893081286066,2424.2986565656774,0:t_wait:196.36194763239837;t_drive:495.63788852714606;fare:242,,,0,2,4576.361947632394,5071.999836159537,242,0
60,BasicRequest,1,4560,4560,2973;-1;-1,2969;-1;-1,,,,,172.5497643587172,1931.331838315517,0:t_wait:222.49448822428167;t_drive:202.54976435871686;fare:193,,,0,4,4782.494488224281,5045.027356582997,193,0
63,BasicRequest,1,4680,4680,2989;-1;-1,2967;-1;-1,,,,,195.59465388777056,1983.0931625223561,0:t_wait:211.95543464097045;t_drive:274.3673578877706;fare:198,,,0,4,4891.955434640971,5166.3227925287365,198,0
64,BasicRequest,1,4860,4860,2966;-1;-1,2992;-1;-1,,,,,131.62933504116845,1285.4828948015352,0:t_wait:211.9998361595408;t_drive:161.62933504116882;fare:128,,,0,2,5071.999836159537,5233.629171200708,128,0
67,BasicRequest,1,4980,4980,2987;-1;-1,2984;-1;-1,,,,,127.4257940665604,1389.2919531006646,0:t_wait:102.64252223845051;t_drive:157.42579406656023;fare:138,,,0,3,5082.642522238451,5240.068316305013,138,0
66,BasicRequest,1,4920,4920,2979;-1;-1,2993;-1;-1,,,,,232.48349158289759,3080.5375188469175,0:t_wait:220.3405226077657;t_drive:262.48349158289784;fare:308,,,0,1,5140.3405226077675,5402.824014190664,308,0
69,BasicRequest,1,5100,5100,2968;-1;-1,2981;-1;-1,,,,,194.08476562277556,2596.441960617133,0:t_wait:122.61682248659326;t_drive:224.0847656227752;fare:259,,,0,4,5222.616822486591,5446.7015881093685,259,0
77,BasicRequest,1,5520,5520,2986;-1;-1,2971;-1;-1,,,,,143.9257293494437,1571.4022146764878,0:,,,,,,,,0
79,BasicRequest,1,5520,5520,2978;-1;-1,2975;-1;-1,,,,,159.65721537951197,1267.7773662578381,0:,,,,,,,,0
80,BasicRequest,1,5520,5520,2978;-1;-1,2993;-1;-1,,,,,269.9089527131265,3392.416361598825,0:,,,,,,,,0
65,BasicRequest,1,4920,4920,2980;-1;-1,2972;-1;-1,,,,,344.7104419812344,2999.8842262698045,0:t_wait:203.2966466533171;t_drive:374.710441981234;fare:299,,,0.0,0.0,5123.2966466533135,5528.007088634551,299.0,0
81,BasicRequest,1,5580,5580,2984;-1;-1,2969;-1;-1,,,,,208.85791372548653,2002.5915757571302,0:,,,,,,,,0
82,BasicRequest,1,5580,5580,2966;-1;-1,2970;-1;-1,,,,,180.9694378426999,1660.3445869925658,0:,,,,,,,,0
83,BasicRequest,1,5580,5580,2975;-1;-1,2976;-1;-1,,,,,43.17503937342681,359.7919947785567,0:,,,,,,,,0
70,BasicRequest,1,5160,5160,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:t_wait:270.50705208847285;t_drive:230.30021679086167;fare:216,,,0.0,3.0,5430.507052088471,5660.807268879334,216.0,0
85,BasicRequest,1,5700,5700,2971;-1;-1,2978;-1;-1,,,,,247.42003057313076,2561.389988109423,0:,,,,,,,,0
72,BasicRequest,1,5400,5400,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:38.68878373778989;t_drive:250.37879558062923;fare:296,,,0.0,1.0,5438.68878373779,5735.87698731842,296.0,0
86,BasicRequest,1,5760,5760,2969;-1;-1,2990;-1;-1,,,,,79.63238283086302,728.142628879116,0:,,,,,,,,0
71,BasicRequest,1,5220,5220,2985;-1;-1,2967;-1;-1,,,,,251.88232020006052,2621.804225000841,0:t_wait:156.71519418270782;t_drive:389.0475350572033;fare:262,,,0,0,5376.71519418271,5765.762729239909,262,0
74,BasicRequest,1,5460,5460,2969;-1;-1,2979;-1;-1,,,,,215.43577253000473,2566.624800181488,0:t_wait:66.62045522061817;t_drive:275.4357725300042;fare:256,,,0,1,5526.620455220618,5802.056227750622,256,0
75,BasicRequest,1,5460,5460,2984;-1;-1,2986;-1;-1,,,,,65.61792805983069,674.351330400799,0:t_wait:277.1339003050116;t_drive:95.61792805983077;fare:100,,,0,3,5737.133900305013,5832.751828364844,100,0
73,BasicRequest,1,5400,5400,2978;-1;-1,2969;-1;-1,,,,,213.5128417430813,2609.1370425704195,0:t_wait:155.790982268486;t_drive:243.51284174308148;fare:260,,,0,4,5555.790982268487,5894.90686401157,260,0
84,BasicRequest,1,5700,5700,2974;-1;-1,2987;-1;-1,,,,,48.51319330375963,673.7943514411061,0:t_wait:296.98237926766797;t_drive:78.51319330375918;fare:100,,,0,1,5996.98237926767,6075.49557257143,100,0
76,BasicRequest,1,5460,5460,2984;-1;-1,2992;-1;-1,,,,,244.36331714248752,2495.7221787710323,0:t_wait:277.1339003050116;t_drive:350.99625314248715;fare:249,,,0,3,5737.133900305013,6088.130153447496,249,0
78,BasicRequest,1,5520,5520,2970;-1;-1,2980;-1;-1,,,,,190.4137294263278,2063.6293026972103,0:t_wait:290.80554280152955;t_drive:269.1864334263273;fare:206,,,0,4,5810.805542801531,6079.99197622786,206,0
87,BasicRequest,1,6060,6060,2978;-1;-1,2981;-1;-1,,,,,68.97806069802537,459.0023153406877,0:t_wait:227.4567376970599;t_drive:98.97806069802573;fare:100,,,0,4,6287.456737697063,6386.434798395087,100,0
88,BasicRequest,1,6240,6240,2974;-1;-1,2982;-1;-1,,,,,144.42734698804207,1300.2674156418354,0:t_wait:50.704534696240444;t_drive:174.4273469880418;fare:130,,,0,1,6290.704534696241,6465.131881684285,130,0
90,BasicRequest,1,6540,6540,2982;-1;-1,2983;-1;-1,,,,,47.50530195645062,395.8775163037552,0:t_wait:0;t_drive:77.50530195645024;fare:100,,,0.0,1.0,6540.0,6617.505301956449,100.0,0
89,BasicRequest,1,6420,6420,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:t_wait:0;t_drive:228.06309279928792;fare:237,,,0.0,3.0,6420.0,6648.06309279929,237.0,0
94,BasicRequest,1,6660,6660,2968;-1;-1,2991;-1;-1,,,,,33.2441435462937,461.72421592074585,0:,,,,,,,,0
95,BasicRequest,1,6840,6840,2985;-1;-1,2987;-1;-1,,,,,62.67184160512741,870.4422445156586,0:,,,,,,,,0
98,BasicRequest,1,6900,6900,2976;-1;-1,2972;-1;-1,,,,,184.56391718766565,2043.130505705973,0:,,,,,,,,0
91,BasicRequest,1,6600,6600,2973;-1;-1,2982;-1;-1,,,,,189.2132879652384,1922.294373658451,0:t_wait:200.9820240347608;t_drive:219.21328796523812;fare:192,,,0,1,6800.98202403476,7020.195312,192,0
92,BasicRequest,1,6600,6600,2973;-1;-1,2992;-1;-1,,,,,210.01846377571815,2451.7304413294187,0:t_wait:200.76132754348146;t_drive:240.01846377571837;fare:245,,,0,4,6800.7613275434815,7070.779791319196,245,0
93,BasicRequest,1,6660,6660,2966;-1;-1,2974;-1;-1,,,,,285.4550339569323,2330.1594114887325,0:t_wait:298.06477238740445;t_drive:315.4550339569323;fare:233,,,0,3,6958.064772387406,7273.5198063443395,233,0
97,BasicRequest,1,6900,6900,2983;-1;-1,2971;-1;-1,,,,,242.39334212081602,2519.500917673467,0:t_wait:197.70061395645007;t_drive:272.39334212081576;fare:251,,,0,1,7097.700613956449,7400.093956077263,251,0
99,BasicRequest,1,7140,7140,2988;-1;-1,2971;-1;-1,,,,,86.6229651748205,775.530490028943,0:t_wait:143.470990902445;t_drive:116.62296517482082;fare:100,,,0,1,7283.470990902446,7400.093956077263,100,0
96,BasicRequest,1,6840,6840,2991;-1;-1,2983;-1;-1,,,,,292.24421954165257,3171.840523572809,0:t_wait:164.91759392351923;t_drive:418.51676354165284;fare:317,,,0,4,7004.9175939235165,7423.434357465166,317,0
