request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
15,BasicRequest,1,1320,1320,2993;-1;-1,2969;-1;-1,,,,,63.79644102995483,886.0616809715947,0:t_wait:119.71587957026895;t_drive:93.79644102995485;fare:100,,,0,0,1439.7158795702685,1533.5123206002231,100,0
14,BasicRequest,1,1200,1200,2975;-1;-1,2981;-1;-1,,,,,108.18066588994196,924.4919490828495,0:t_wait:196.9006734284776;t_drive:138.18066588994202;fare:100,,,0,5,1396.900673428477,1535.0813393184187,100,0
12,BasicRequest,1,1080,1080,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:t_wait:231.63101462928353;t_drive:228.06309279928792;fare:237,,,0,7,1311.631014629283,1539.6941074285717,237,0
20,BasicRequest,1,1560,1560,2981;-1;-1,2979;-1;-1,,,,,36.17924043220354,176.13052741122,0:t_wait:5.0813393184187134;t_drive:66.17924043220364;fare:100,,,0,5,1565.0813393184187,1631.2605797506226,100,0
16,BasicRequest,1,1440,1440,2977;-1;-1,2979;-1;-1,,,,,85.83247653831305,715.2706378192755,0:t_wait:132.58664960817623;t_drive:115.83247653831313;fare:100,,,0,1,1572.5866496081762,1718.4191261464894,100,0
21,BasicRequest,1,1620,1620,2978;-1;-1,2979;-1;-1,,,,,37.42546113022892,311.87884275190765,0:t_wait:30.993665016260366;t_drive:67.425461130229;fare:100,,,0,1,1650.9936650162604,1718.4191261464894,100,0
19,BasicRequest,1,1500,1500,2989;-1;-1,2975;-1;-1,,,,,126.96715614988648,1557.6160345823869,0:t_wait:37.51804354900537;t_drive:156.96715614988648;fare:155,,,0,3,1537.5180435490054,1694.4851996988916,155,0
18,BasicRequest,1,1500,1500.0,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:t_wait:37.51804354900537;t_drive:230.30021679086167;fare:216,,,0,3,1537.5180435490054,1797.8182603398668,216.0,0
p_11,BasicParcelRequest,1,0,,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:t_wait:0;t_drive:0;fare:0,,,0,3,1537.5180435490054,1797.8182603398668,,0
p_20,BasicParcelRequest,1,0,,2978;-1;-1,2975;-1;-1,,,,,159.65721537951197,1267.7773662578381,0:t_wait:0;t_drive:0;fare:0,,,0,1,1650.9936650162604,1916.1183009672004,,0
p_16,BasicParcelRequest,1,0,,2984;-1;-1,2986;-1;-1,,,,,65.61792805983069,674.351330400799,0:t_wait:0;t_drive:0;fare:0,,,0,5,1789.6433746379887,1885.261302697819,,0
23,BasicRequest,1,1680,1680.0,2967;-1;-1,2990;-1;-1,,,,,137.56405431369114,1532.7491772517287,0:t_wait:91.2954359457433;t_drive:167.56405431369126;fare:153,,,0,0,1831.2954359457435,2028.8594902594346,153.0,0
p_28,BasicParcelRequest,1,0,,2969;-1;-1,2990;-1;-1,,,,,79.63238283086302,728.142628879116,0:t_wait:0;t_drive:0;fare:0,,,0,0,1680.0,2028.8594902594346,,0
22,BasicRequest,1,1620,1620,2985;-1;-1,2982;-1;-1,,,,,129.65668328940987,1095.1193087163879,0:t_wait:255.61288307645304;t_drive:159.65668328940978;fare:109,,,0,1,1875.6128830764528,2095.269566365862,109,0
17,BasicRequest,1,1500,1500,2984;-1;-1,2972;-1;-1,,,,,166.20078449443824,1890.1043999290782,0:t_wait:198.35107749513077;t_drive:196.20078449443827;fare:189,,,0,5,1789.6433746379887,2045.8441591324263,189,0
25,BasicRequest,1,1680,1680,2990;-1;-1,2982;-1;-1,,,,,224.7451087756582,1872.8759064638184,0:t_wait:113.87048432189567;t_drive:254.74510877565808;fare:187,,,0,6,1793.870484321896,2048.6155930975547,187,0
24,BasicRequest,1,1680,1680,2969;-1;-1,2977;-1;-1,,,,,256.65680684883455,2203.346162362212,0:t_wait:179.22710742857134;t_drive:385.4986468488346;fare:220,,,0,0,1919.2271074285718,2304.7257542774046,220,0
29,BasicRequest,1,2160,2160,2981;-1;-1,2976;-1;-1,,,,,135.07555748348486,1148.6160456957073,0:t_wait:0;t_drive:165.07555748348477;fare:114,,,0,2,2160.0,2325.075557483485,114,0
26,BasicRequest,1,2040,2040,2991;-1;-1,2993;-1;-1,,,,,56.75290494872581,788.2347909545251,0:t_wait:170.72027381336557;t_drive:86.7529049487257;fare:100,,,0,5,2257.529681813366,2344.2825867620923,100,0
27,BasicRequest,1,2040,2040,2969;-1;-1,2993;-1;-1,,,,,75.16881497004519,1044.011319028405,0:t_wait:169.113771792046;t_drive:135.16881497004488;fare:104,,,0,5,2209.1137717920465,2344.2825867620923,104,0
28,BasicRequest,1,2100,2100,2973;-1;-1,2981;-1;-1,,,,,178.24268845651838,1853.8591110857842,0:t_wait:166.9536687924483;t_drive:208.2426884565184;fare:185,,,0,3,2266.953668792448,2475.1963572489676,185,0
30,BasicRequest,1,2280,2280,2986;-1;-1,2984;-1;-1,,,,,83.35824565445503,777.242669599201,0:t_wait:159.05661823654373;t_drive:113.358245654455;fare:100,,,0,2,2439.0566182365424,2552.414863890997,100,0
32,BasicRequest,1,2400,2400,2981;-1;-1,2969;-1;-1,,,,,173.93680390219876,2279.3367272297323,0:t_wait:75.1963572489667;t_drive:203.9368039021988;fare:227,,,0,3,2475.1963572489676,2679.1331611511664,227,0
34,BasicRequest,1,2520,2520,2990;-1;-1,2970;-1;-1,,,,,11.053039959097989,92.10866632581656,0:t_wait:268.76554398203007;t_drive:41.05303995909799;fare:100,,,0,3,2788.7655439820296,2829.818583941128,100,0
31,BasicRequest,1,2340,2340,2989;-1;-1,2978;-1;-1,,,,,246.70419219894586,2555.4246683245487,0:t_wait:227.5978418500199;t_drive:276.70419219894575;fare:255,,,0,5,2567.59784185002,2904.3020340489675,255,0
37,BasicRequest,1,2760,2760.0,2970;-1;-1,2972;-1;-1,,,,,108.45391655041928,956.9275289670157,0:t_wait:69.81858394112714;t_drive:138.4539165504193;fare:100,,,0,3,2829.818583941128,2968.2725004915483,100.0,0
p_30,BasicParcelRequest,1,0,,2974;-1;-1,2982;-1;-1,,,,,144.42734698804207,1300.2674156418354,0:t_wait:0;t_drive:0;fare:0,,,0,5,2699.2889164105277,2946.13242339857,,0
35,BasicRequest,1,2580,2580,2990;-1;-1,2988;-1;-1,,,,,136.17123910667578,1181.7688504120974,0:t_wait:208.76554398202916;t_drive:196.17123910667578;fare:118,,,0,3,2788.7655439820296,3000.9352516601352,118,0
33,BasicRequest,1,2460,2460,2992;-1;-1,2986;-1;-1,,,,,282.5871709173432,3048.067151629767,0:t_wait:259.45692662928377;t_drive:312.5871709173434;fare:304,,,0,7,2719.456926629284,3032.044097546627,304,0
41,BasicRequest,1,3000,3000,2977;-1;-1,2982;-1;-1,,,,,83.40450190054382,577.1723729807223,0:t_wait:0;t_drive:113.40450190054389;fare:100,,,0,0,3000,3113.404501900545,100,0
36,BasicRequest,1,2700,2700,2972;-1;-1,2985;-1;-1,,,,,147.11132383387394,1272.6774024545982,0:t_wait:268.2725004915469;t_drive:212.75813983387388;fare:127,,,0,3,2968.2725004915483,3181.0306403254212,127,0
38,BasicRequest,1,2880,2880.0,2993;-1;-1,2972;-1;-1,,,,,192.06001237033513,2183.785505143543,0:t_wait:265.2540246955318;t_drive:222.06001237033524;fare:218,,,0,2,3145.2540246955327,3367.3140370658675,218.0,0
p_10,BasicParcelRequest,1,0,,2968;-1;-1,2981;-1;-1,,,,,194.08476562277556,2596.441960617133,0:t_wait:0;t_drive:0;fare:0,,,0,4,3147.5919543772247,3401.6767200000013,,0
42,BasicRequest,1,3060,3060,2986;-1;-1,2970;-1;-1,,,,,208.5752713127597,2037.3895405612639,0:t_wait:171.73967834265477;t_drive:238.57527131275947;fare:203,,,0,3,3231.739678342654,3470.314949655415,203,0
39,BasicRequest,1,2880,2880,2992;-1;-1,2982;-1;-1,,,,,275.14926418952024,3428.3669323290324,0:t_wait:209.44220731919995;t_drive:305.1492641895202;fare:342,,,0,4,3089.4422073192004,3514.591471508722,342,0
44,BasicRequest,1,3060,3060.0,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:275.79246891065077;t_drive:250.37879558062923;fare:296,,,0,1,3335.7924689106517,3586.1712644912814,296.0,0
p_13,BasicParcelRequest,1,0,,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:0;t_drive:0;fare:0,,,0,1,3335.7924689106517,3586.1712644912814,,0
40,BasicRequest,1,2940,2940.0,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:293.21734604314634;t_drive:237.20330926693805;fare:261,,,0,7,3233.2173460431477,3544.522095310086,261.0,0
43,BasicRequest,1,3060,3060,2973;-1;-1,2978;-1;-1,,,,,189.79905861563583,1927.1757957450964,0:t_wait:284.38652593530605;t_drive:219.79905861563566;fare:192,,,0,0,3344.3865259353056,3611.594224550942,192,0
49,BasicRequest,1,3600,3600.0,2983;-1;-1,2977;-1;-1,,,,,14.744653285862693,122.87211071552242,0:t_wait:47.505301956450694;t_drive:44.74465328586257;fare:100,,,0,5,3647.5053019564502,3692.249955242313,100.0,0
p_19,BasicParcelRequest,1,0,,2970;-1;-1,2980;-1;-1,,,,,190.4137294263278,2063.6293026972103,0:t_wait:0;t_drive:0;fare:0,,,0,7,3274.270386002246,3675.091035428573,,0
47,BasicRequest,1,3420,3420,2971;-1;-1,2985;-1;-1,,,,,186.57127949046634,1654.6552573063896,0:t_wait:149.30891054924223;t_drive:216.57127949046617;fare:165,,,0,3,3569.3089105492427,3785.880190039709,165,0
46,BasicRequest,1,3360,3360,2976;-1;-1,2987;-1;-1,,,,,125.94386434095271,1410.1941526762305,0:t_wait:272.6376911977718;t_drive:155.9438643409526;fare:141,,,0,4,3632.637691197772,3788.5815555387244,141,0
p_4,BasicParcelRequest,1,0,,2989;-1;-1,2967;-1;-1,,,,,195.59465388777056,1983.0931625223561,0:t_wait:0;t_drive:0;fare:0,,,0,2,3640.180794717593,3895.775448605365,,0
45,BasicRequest,1,3300,3300,2982;-1;-1,2971;-1;-1,,,,,289.8986440772667,2915.378433977222,0:t_wait:263.5998139005442;t_drive:372.0029320772669;fare:291,,,0,0,3563.5998139005446,3994.893964263527,291,0
52,BasicRequest,1,3840,3840,2969;-1;-1,2992;-1;-1,,,,,54.27810741700095,753.8626030139021,0:t_wait:162.22933407776145;t_drive:84.27810741700114;fare:100,,,0,4,4002.229334077762,4086.5074414947635,100,0
50,BasicRequest,1,3720,3720,2974;-1;-1,2970;-1;-1,,,,,215.12566102862468,2128.3671755038336,0:t_wait:94.41784519821658;t_drive:324.9464210286246;fare:212,,,0,0,3814.417845198217,4143.015283369701,212,0
48,BasicRequest,1,3600,3600,2967;-1;-1,2982;-1;-1,,,,,273.2935470893493,3402.5930837155474,0:t_wait:207.75564060536317;t_drive:303.29354708934943;fare:340,,,0,2,3895.775448605365,4199.068995694713,340,0
53,BasicRequest,1,3840,3840,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:261.96224341060133;t_drive:281.3047492669384;fare:261,,,0,0,4101.962243410603,4383.266992677545,261,0
51,BasicRequest,1,3840,3840,2966;-1;-1,2988;-1;-1,,,,,278.91382899027775,2634.7327710788463,0:t_wait:280.0016795881147;t_drive:308.9138289902776;fare:263,,,0,7,4120.001679588114,4444.91397714982,263,0
55,BasicRequest,1,4320,4320,2972;-1;-1,2991;-1;-1,,,,,134.87611468093908,1408.086703901932,0:t_wait:92.2512259812338;t_drive:194.87611468093928;fare:140,,,0,7,4412.251225981233,4607.127340662169,140,0
54,BasicRequest,1,4260,4260.0,2977;-1;-1,2992;-1;-1,,,,,290.68994856816636,2881.77744065169,0:t_wait:0;t_drive:320.6899485681661;fare:288,,,0,5,4260.0,4640.689948568164,288.0,0
p_17,BasicParcelRequest,1,0,,2984;-1;-1,2992;-1;-1,,,,,244.36331714248752,2495.7221787710323,0:t_wait:0;t_drive:0;fare:0,,,0,5,4336.32663142568,4640.689948568164,,0
56,BasicRequest,1,4320,4320,2979;-1;-1,2975;-1;-1,,,,,151.75974624928307,1224.9515235059305,0:t_wait:129.44623310974748;t_drive:181.75974624928313;fare:122,,,0,0,4449.4462331097475,4690.608002216176,122,0
61,BasicRequest,1,4620,4620.0,2979;-1;-1,2983;-1;-1,,,,,95.53311017582425,796.1092514652021,0:t_wait:36.17924043220319;t_drive:125.53311017582382;fare:100,,,0,1,4656.179240432202,4781.712350608023,100.0,0
p_2,BasicParcelRequest,1,0,,2979;-1;-1,2983;-1;-1,,,,,95.53311017582425,796.1092514652021,0:t_wait:0;t_drive:0;fare:0,,,0,1,4656.179240432202,4781.712350608023,,0
57,BasicRequest,1,4380,4380.0,2983;-1;-1,2966;-1;-1,,,,,323.34893081286066,2424.2986565656774,0:t_wait:47.50530195645024;t_drive:353.348930812861;fare:242,,,0,2,4427.505301956449,4780.854232769311,242.0,0
58,BasicRequest,1,4440,4440.0,2981;-1;-1,2971;-1;-1,,,,,283.9604755859867,2389.323696549889,0:t_wait:70.99883267754467;t_drive:404.5819590145584;fare:238,,,0,0,4510.998832677544,4915.580791692101,238.0,0
60,BasicRequest,1,4560,4560.0,2973;-1;-1,2969;-1;-1,,,,,172.5497643587172,1931.331838315517,0:t_wait:75.7181473241717;t_drive:202.54976435871686;fare:193,,,0,3,4635.71814732417,4898.251015682886,193.0,0
p_1,BasicParcelRequest,1,0,,2973;-1;-1,2969;-1;-1,,,,,172.5497643587172,1931.331838315517,0:t_wait:0;t_drive:0;fare:0,,,0,3,4635.71814732417,4898.251015682886,,0
59,BasicRequest,1,4440,4440.0,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:139.41977141386178;t_drive:237.20330926693805;fare:261,,,0,4,4639.419771413864,4876.623080680803,261.0,0
62,BasicRequest,1,4620,4620.0,2991;-1;-1,2987;-1;-1,,,,,221.9190199009194,2598.4939430683253,0:t_wait:17.127340662169445;t_drive:251.919019900919;fare:259,,,0,7,4637.127340662169,4889.046360563087,259.0,0
p_3,BasicParcelRequest,1,0,,2991;-1;-1,2987;-1;-1,,,,,221.9190199009194,2598.4939430683253,0:t_wait:0;t_drive:0;fare:0,,,0,7,4637.127340662169,4889.046360563087,,0
p_15,BasicParcelRequest,1,0,,2969;-1;-1,2979;-1;-1,,,,,215.43577253000473,2566.624800181488,0:t_wait:0;t_drive:0;fare:0,,,0,4,4499.7873885829995,4942.802321113005,,0
64,BasicRequest,1,4860,4860,2966;-1;-1,2992;-1;-1,,,,,131.62933504116845,1285.4828948015352,0:t_wait:0;t_drive:161.62933504116882;fare:128,,,0,2,4860.0,5021.629335041171,128,0
63,BasicRequest,1,4680,4680,2989;-1;-1,2967;-1;-1,,,,,195.59465388777056,1983.0931625223561,0:t_wait:65.17909374086048;t_drive:274.3673578877706;fare:198,,,0,3,4745.1790937408605,5019.546451628626,198,0
67,BasicRequest,1,4980,4980,2987;-1;-1,2984;-1;-1,,,,,127.4257940665604,1389.2919531006646,0:t_wait:0;t_drive:157.42579406656023;fare:138,,,0,7,4980,5137.425794066561,138,0
p_14,BasicParcelRequest,1,0,,2978;-1;-1,2969;-1;-1,,,,,213.5128417430813,2609.13704257042,0:t_wait:0;t_drive:0;fare:0,,,0,6,4937.994410650397,5241.507252393478,,0
69,BasicRequest,1,5100,5100.0,2968;-1;-1,2981;-1;-1,,,,,194.08476562277556,2596.441960617133,0:t_wait:26.294029957854036;t_drive:224.0847656227752;fare:259,,,0,3,5126.294029957855,5350.378795580632,259.0,0
66,BasicRequest,1,4920,4920.0,2979;-1;-1,2993;-1;-1,,,,,232.48349158289759,3080.5375188469175,0:t_wait:55.419871780626636;t_drive:262.48349158289784;fare:308,,,0,6,5035.419871780625,5376.67606736352,308.0,0
p_7,BasicParcelRequest,1,0,,2979;-1;-1,2993;-1;-1,,,,,232.48349158289759,3080.5375188469175,0:t_wait:0;t_drive:0;fare:0,,,0,6,5035.419871780625,5376.67606736352,,0
p_21,BasicParcelRequest,1,0,,2978;-1;-1,2993;-1;-1,,,,,269.9089527131265,3392.416361598825,0:t_wait:0;t_drive:0;fare:0,,,0,6,4937.994410650397,5376.67606736352,,0
65,BasicRequest,1,4920,4920.0,2980;-1;-1,2972;-1;-1,,,,,344.7104419812344,2999.8842262698045,0:t_wait:185.5218379421467;t_drive:374.710441981234;fare:299,,,0,4,5105.521837942147,5510.232279923384,299.0,0
p_6,BasicParcelRequest,1,0,,2980;-1;-1,2972;-1;-1,,,,,344.7104419812344,2999.8842262698045,0:t_wait:0;t_drive:0;fare:0,,,0,4,5105.521837942147,5510.232279923384,,0
68,BasicRequest,1,4980,4980.0,2986;-1;-1,2992;-1;-1,,,,,225.37832508265683,2665.0618483702337,0:t_wait:253.043722126391;t_drive:255.37832508265637;fare:266,,,0,7,5233.043722126392,5488.422047209044,266.0,0
p_9,BasicParcelRequest,1,0,,2986;-1;-1,2992;-1;-1,,,,,225.37832508265683,2665.0618483702337,0:t_wait:0;t_drive:0;fare:0,,,0,7,5233.043722126392,5488.422047209044,,0
70,BasicRequest,1,5160,5160,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:t_wait:48.59984980275658;t_drive:230.30021679086167;fare:216,,,0.0,0.0,5208.599849802757,5520.537952307904,216.0,0
82,BasicRequest,1,5580,5580,2966;-1;-1,2970;-1;-1,,,,,180.9694378426999,1660.3445869925658,0:,,,,,,,,0
83,BasicRequest,1,5580,5580,2975;-1;-1,2976;-1;-1,,,,,43.17503937342681,359.7919947785567,0:,,,,,,,,0
75,BasicRequest,1,5460,5460,2984;-1;-1,2986;-1;-1,,,,,65.61792805983069,674.351330400799,0:t_wait:32.84968471154116;t_drive:95.61792805983077;fare:100,,,0,1,5492.849684711543,5588.467612771374,100,0
71,BasicRequest,1,5220,5220.0,2985;-1;-1,2967;-1;-1,,,,,251.88232020006052,2621.804225000841,0:t_wait:138.94038547154105;t_drive:389.0475350572033;fare:262,,,0,4,5358.940385471543,5747.9879205287425,262.0,0
p_12,BasicParcelRequest,1,0,,2985;-1;-1,2967;-1;-1,,,,,251.88232020006052,2621.804225000841,0:t_wait:0;t_drive:0;fare:0,,,0,4,5358.940385471543,5747.9879205287425,,0
72,BasicRequest,1,5400,5400.0,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:12.540836910646249;t_drive:250.37879558062923;fare:296,,,0,6,5412.540836910646,5709.7290404912765,296.0,0
74,BasicRequest,1,5460,5460,2969;-1;-1,2979;-1;-1,,,,,215.43577253000473,2566.624800181488,0:t_wait:40.47250839347453;t_drive:275.4357725300042;fare:256,,,0,6,5500.4725083934745,5775.908280923479,256,0
73,BasicRequest,1,5400,5400.0,2978;-1;-1,2969;-1;-1,,,,,213.5128417430813,2609.13704257042,0:t_wait:117.30708200170193;t_drive:243.51284174308148;fare:260,,,0,0,5598.944967715986,5842.457809459067,260.0,0
p_23,BasicParcelRequest,1,0,,2984;-1;-1,2969;-1;-1,,,,,208.85791372548653,2002.5915757571302,0:t_wait:0;t_drive:0;fare:0,,,0,0,5417.012183733582,5842.457809459067,,0
76,BasicRequest,1,5460,5460.0,2984;-1;-1,2992;-1;-1,,,,,244.36331714248752,2495.7221787710323,0:t_wait:32.84968471154116;t_drive:350.99625314248715;fare:249,,,0,1,5492.849684711543,5843.845937854026,249.0,0
78,BasicRequest,1,5520,5520.0,2970;-1;-1,2980;-1;-1,,,,,190.4137294263278,2063.6293026972103,0:t_wait:106.77085137296035;t_drive:220.41372942632825;fare:206,,,0,2,5626.770851372961,5847.18458079929,206.0,0
77,BasicRequest,1,5520,5520.0,2986;-1;-1,2971;-1;-1,,,,,143.9257293494437,1571.4022146764878,0:t_wait:145.75221823654283;t_drive:173.92572934944383;fare:157,,,0,3,5665.752218236545,5839.677947585985,157.0,0
p_18,BasicParcelRequest,1,0,,2986;-1;-1,2971;-1;-1,,,,,143.9257293494437,1571.4022146764878,0:t_wait:0;t_drive:0;fare:0,,,0,3,5665.752218236545,5839.677947585985,,0
80,BasicRequest,1,5520,5520,2978;-1;-1,2993;-1;-1,,,,,269.9089527131265,3392.416361598825,0:t_wait:78.94496771598824;t_drive:348.68165671312636;fare:339,,,0,0,5598.944967715986,5947.626624429109,339,0
79,BasicRequest,1,5520,5520,2978;-1;-1,2975;-1;-1,,,,,159.65721537951197,1267.7773662578381,0:t_wait:281.2506428399174;t_drive:189.6572153795123;fare:126,,,0,5,5801.250642839921,5990.907858219435,126,0
86,BasicRequest,1,5760,5760.0,2969;-1;-1,2990;-1;-1,,,,,79.63238283086302,728.142628879116,0:t_wait:173.6333264370287;t_drive:109.63238283086321;fare:100,,,0,1,5933.633326437025,6043.265709267889,100.0,0
84,BasicRequest,1,5700,5700.0,2974;-1;-1,2987;-1;-1,,,,,48.51319330375963,673.7943514411061,0:t_wait:272.0848605206793;t_drive:78.51319330375918;fare:100,,,0,3,5972.084860520676,6050.598053824436,100.0,0
p_26,BasicParcelRequest,1,0,,2974;-1;-1,2987;-1;-1,,,,,48.51319330375963,673.7943514411061,0:t_wait:0;t_drive:0;fare:0,,,0,3,5972.084860520676,6050.598053824436,,0
81,BasicRequest,1,5580,5580,2984;-1;-1,2969;-1;-1,,,,,208.85791372548653,2002.5915757571302,0:t_wait:280.180648571798;t_drive:238.85791372548647;fare:200,,,0,7,5860.1806485718,6099.038562297285,200,0
85,BasicRequest,1,5700,5700.0,2971;-1;-1,2978;-1;-1,,,,,247.42003057313076,2561.389988109423,0:t_wait:251.8970156953592;t_drive:277.42003057313104;fare:256,,,0,4,5951.897015695358,6229.31704626849,256.0,0
p_27,BasicParcelRequest,1,0,,2971;-1;-1,2978;-1;-1,,,,,247.42003057313076,2561.389988109423,0:t_wait:0;t_drive:0;fare:0,,,0,4,5951.897015695358,6229.31704626849,,0
87,BasicRequest,1,6060,6060,2978;-1;-1,2981;-1;-1,,,,,68.97806069802537,459.0023153406877,0:t_wait:169.3170462684884;t_drive:98.97806069802573;fare:100,,,0,4,6229.31704626849,6328.295106966514,100,0
88,BasicRequest,1,6240,6240,2974;-1;-1,2982;-1;-1,,,,,144.42734698804207,1300.2674156418354,0:t_wait:68.07041669633418;t_drive:174.4273469880418;fare:130,,,0,5,6308.070416696334,6482.497763684378,130,0
90,BasicRequest,1,6540,6540,2982;-1;-1,2983;-1;-1,,,,,47.50530195645062,395.8775163037552,0:t_wait:0;t_drive:77.50530195645024;fare:100,,,0,5,6540,6617.505301956449,100,0
89,BasicRequest,1,6420,6420,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:t_wait:34.4039244469559;t_drive:228.06309279928792;fare:237,,,0,0,6454.403924446956,6682.467017246246,237,0
91,BasicRequest,1,6600,6600,2973;-1;-1,2982;-1;-1,,,,,189.2132879652384,1922.294373658451,0:t_wait:5.918593719044111;t_drive:219.21328796523812;fare:192,,,0,3,6605.918593719044,6825.131881684285,192,0
92,BasicRequest,1,6600,6600,2973;-1;-1,2992;-1;-1,,,,,210.01846377571815,2451.7304413294187,0:t_wait:153.95048481041977;t_drive:240.01846377571837;fare:245,,,0,1,6753.950484810419,6993.968948586134,245,0
