request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
14,BasicRequest,1,1200,1200,2975;-1;-1,2981;-1;-1,,,,,108.18066588994196,924.4919490828495,0:t_wait:207.2211037094337;t_drive:138.18066588994202;fare:100,,,0,2,1407.221103709433,1545.4017695993748,100,0
12,BasicRequest,1,1080,1080,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:t_wait:231.63101462928353;t_drive:228.06309279928792;fare:237,,,0,4,1311.631014629283,1539.6941074285717,237,0
20,BasicRequest,1,1560,1560,2981;-1;-1,2979;-1;-1,,,,,36.17924043220354,176.13052741122,0:t_wait:15.401769599374802;t_drive:66.17924043220364;fare:100,,,0.0,2.0,1575.4017695993748,1641.5810100315787,100.0,0
25,BasicRequest,1,1680,1680,2990;-1;-1,2982;-1;-1,,,,,224.7451087756582,1872.8759064638184,0:,,,,,,,,0
19,BasicRequest,1,1500,1500,2989;-1;-1,2975;-1;-1,,,,,126.96715614988648,1557.6160345823869,0:t_wait:37.51804354900537;t_drive:156.96715614988648;fare:155,,,0,1,1537.5180435490054,1694.4851996988916,155,0
16,BasicRequest,1,1440,1440,2977;-1;-1,2979;-1;-1,,,,,85.83247653831305,715.2706378192755,0:t_wait:132.58664960817623;t_drive:115.83247653831313;fare:100,,,0,3,1572.5866496081762,1718.4191261464894,100,0
21,BasicRequest,1,1620,1620,2978;-1;-1,2979;-1;-1,,,,,37.42546113022892,311.87884275190765,0:t_wait:30.993665016260366;t_drive:67.425461130229;fare:100,,,0,3,1650.9936650162604,1718.4191261464894,100,0
18,BasicRequest,1,1500,1500,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:t_wait:204.14002974086043;t_drive:230.30021679086167;fare:216,,,0,0,1704.1400297408607,1934.440246531722,216,0
17,BasicRequest,1,1500,1500,2984;-1;-1,2972;-1;-1,,,,,166.20078449443824,1890.1043999290782,0:t_wait:142.6522814798318;t_drive:196.20078449443827;fare:189,,,0,1,1775.9303774798316,1972.1311619742692,189,0
22,BasicRequest,1,1620,1620,2985;-1;-1,2982;-1;-1,,,,,129.65668328940987,1095.1193087163879,0:t_wait:255.61288307645304;t_drive:159.65668328940978;fare:109,,,0,3,1875.6128830764528,2035.2695663658624,109,0
23,BasicRequest,1,1680,1680,2967;-1;-1,2990;-1;-1,,,,,137.56405431369114,1532.7491772517287,0:t_wait:220.37259713002413;t_drive:167.56405431369103;fare:153,,,0,2,1900.3725971300235,2067.9366514437156,153,0
24,BasicRequest,1,1680,1680,2969;-1;-1,2977;-1;-1,,,,,256.65680684883455,2203.346162362212,0:t_wait:223.9515232122826;t_drive:286.65680684883455;fare:220,,,0,4,1903.9515232122828,2190.6083300611167,220,0
26,BasicRequest,1,2040,2040,2991;-1;-1,2993;-1;-1,,,,,56.75290494872581,788.2347909545251,0:t_wait:104.29933863417136;t_drive:86.7529049487257;fare:100,,,0,2,2193.0720426341722,2279.8249475828984,100,0
27,BasicRequest,1,2040,2040,2969;-1;-1,2993;-1;-1,,,,,75.16881497004519,1044.011319028405,0:t_wait:104.65613261285216;t_drive:135.16881497004488;fare:104,,,0,2,2144.6561326128526,2279.8249475828984,104,0
28,BasicRequest,1,2100,2100,2973;-1;-1,2981;-1;-1,,,,,178.24268845651838,1853.8591110857842,0:t_wait:34.44352830090247;t_drive:208.2426884565184;fare:185,,,0,1,2134.4435283009025,2342.6862167574222,185,0
29,BasicRequest,1,2160,2160,2981;-1;-1,2976;-1;-1,,,,,135.07555748348486,1148.6160456957073,0:t_wait:83.15932049128014;t_drive:165.07555748348477;fare:114,,,0,3,2243.15932049128,2408.2348779747654,114,0
30,BasicRequest,1,2280,2280,2986;-1;-1,2984;-1;-1,,,,,83.35824565445503,777.242669599201,0:t_wait:111.94455948550967;t_drive:113.358245654455;fare:100,,,0,0,2391.9445594855088,2505.3028051399633,100,0
32,BasicRequest,1,2400,2400,2981;-1;-1,2969;-1;-1,,,,,173.93680390219876,2279.3367272297323,0:t_wait:0;t_drive:203.9368039021988;fare:227,,,0,1,2400,2603.936803902199,227,0
34,BasicRequest,1,2520,2520,2990;-1;-1,2970;-1;-1,,,,,11.053039959097989,92.10866632581656,0:t_wait:216.92598969631308;t_drive:41.05303995909799;fare:100,,,0,0,2736.9259896963117,2777.97902965541,100,0
31,BasicRequest,1,2340,2340,2989;-1;-1,2978;-1;-1,,,,,246.70419219894586,2555.4246683245487,0:t_wait:193.31525508792765;t_drive:276.70419219894575;fare:255,,,0,2,2533.3152550879277,2810.0194472868748,255,0
37,BasicRequest,1,2760,2760,2970;-1;-1,2972;-1;-1,,,,,108.45391655041928,956.9275289670157,0:t_wait:17.979029655409704;t_drive:138.4539165504193;fare:100,,,0,0,2777.97902965541,2916.4329462058304,100,0
35,BasicRequest,1,2580,2580,2990;-1;-1,2988;-1;-1,,,,,136.17123910667578,1181.7688504120974,0:t_wait:156.92598969631308;t_drive:196.17123910667578;fare:118,,,0,0,2736.9259896963117,2949.0956973744173,118,0
33,BasicRequest,1,2460,2460,2992;-1;-1,2986;-1;-1,,,,,282.5871709173432,3048.067151629767,0:t_wait:228.21491131919993;t_drive:312.5871709173434;fare:304,,,0,1,2688.2149113192004,3000.8020822365434,304,0
41,BasicRequest,1,3000,3000,2977;-1;-1,2982;-1;-1,,,,,83.40450190054383,577.1723729807225,0:t_wait:0;t_drive:113.40450190054389;fare:100,,,0,4,3000,3113.404501900545,100,0
36,BasicRequest,1,2700,2700,2972;-1;-1,2985;-1;-1,,,,,147.11132383387394,1272.6774024545982,0:t_wait:216.432946205829;t_drive:212.75813983387388;fare:127,,,0,0,2916.4329462058304,3129.1910860397034,127,0
42,BasicRequest,1,3060,3060,2986;-1;-1,2970;-1;-1,,,,,208.5752713127597,2037.3895405612639,0:t_wait:119.90012405693733;t_drive:238.57527131275992;fare:203,,,0,0,3179.900124056936,3418.4753953696973,203,0
38,BasicRequest,1,2880,2880,2993;-1;-1,2972;-1;-1,,,,,192.06001237033513,2183.785505143543,0:t_wait:283.6171573887591;t_drive:222.06001237033524;fare:218,,,0,3,3163.6171573887596,3385.6771697590943,218,0
40,BasicRequest,1,2940,2940,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:261.97533073306204;t_drive:237.20330926693805;fare:261,,,0,1,3201.975330733064,3439.1786400000033,261,0
44,BasicRequest,1,3060,3060,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:136.03557368882457;t_drive:250.37879558062923;fare:296,,,0,2,3196.035573688826,3446.4143692694556,296,0
39,BasicRequest,1,2880,2880,2992;-1;-1,2982;-1;-1,,,,,275.14926418952024,3428.3669323290324,0:t_wait:249.0182451600822;t_drive:305.1492641895202;fare:342,,,0,2,3129.018245160083,3529.3291207781763,342,0
43,BasicRequest,1,3060,3060,2973;-1;-1,2978;-1;-1,,,,,189.79905861563583,1927.1757957450964,0:t_wait:284.38652593530605;t_drive:219.79905861563566;fare:192,,,0,4,3344.3865259353056,3564.185584550942,192,0
46,BasicRequest,1,3360,3360,2976;-1;-1,2987;-1;-1,,,,,125.94386434095271,1410.1941526762305,0:t_wait:187.07524800000056;t_drive:155.9438643409526;fare:141,,,0,3,3547.075248,3703.0191123409527,141,0
49,BasicRequest,1,3600,3600,2983;-1;-1,2977;-1;-1,,,,,14.744653285862693,122.87211071552242,0:t_wait:59.33569130605338;t_drive:44.74465328586257;fare:100,,,0,4,3659.335691306053,3704.0803445919155,100,0
47,BasicRequest,1,3420,3420,2971;-1;-1,2985;-1;-1,,,,,186.57127949046634,1654.6552573063896,0:t_wait:97.46935626352433;t_drive:216.57127949046617;fare:165,,,0,0,3517.469356263525,3734.040635753991,165,0
45,BasicRequest,1,3300,3300,2982;-1;-1,2971;-1;-1,,,,,289.8986440772667,2915.378433977222,0:t_wait:229.3291207781749;t_drive:319.8986440772669;fare:291,,,0,2,3529.3291207781763,3849.227764855443,291,0
50,BasicRequest,1,3720,3720,2974;-1;-1,2970;-1;-1,,,,,215.12566102862468,2128.3671755038336,0:t_wait:63.72364703719313;t_drive:245.12566102862456;fare:212,,,0,3,3783.7236470371936,4032.5003252086776,212,0
48,BasicRequest,1,3600,3600,2967;-1;-1,2982;-1;-1,,,,,273.2935470893493,3402.5930837155474,0:t_wait:218.2220204193709;t_drive:303.293547089349;fare:340,,,0,1,3818.2220204193713,4121.51556750872,340,0
52,BasicRequest,1,3840,3840,2969;-1;-1,2992;-1;-1,,,,,54.27810741700095,753.8626030139021,0:t_wait:163.0155251716551;t_drive:84.27810741700114;fare:100,,,0,2,4003.0155251716556,4087.293632588657,100,0
53,BasicRequest,1,3840,3840,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:151.44728524957736;t_drive:281.3047492669384;fare:261,,,0,3,3991.447285249579,4272.752034516521,261,0
51,BasicRequest,1,3840,3840,2966;-1;-1,2988;-1;-1,,,,,278.91382899027775,2634.7327710788463,0:t_wait:289.23843605872116;t_drive:308.9138289902776;fare:263,,,0,0,4129.238436058721,4454.150733620428,263,0
56,BasicRequest,1,4320,4320,2979;-1;-1,2975;-1;-1,,,,,151.75974624928307,1224.9515235059305,0:t_wait:36.17924043220319;t_drive:181.75974624928313;fare:122,,,0,3,4356.179240432202,4537.938986681488,122,0
55,BasicRequest,1,4320,4320,2972;-1;-1,2991;-1;-1,,,,,134.87611468093908,1408.0867039019317,0:t_wait:101.48798245184207;t_drive:194.87611468093928;fare:140,,,0,0,4421.48798245184,4616.364097132777,140,0
54,BasicRequest,1,4260,4260,2977;-1;-1,2992;-1;-1,,,,,290.68994856816647,2881.777440651689,0:t_wait:0;t_drive:320.6899485681661;fare:288,,,0,4,4260.0,4580.689948568164,288,0
57,BasicRequest,1,4380,4380,2983;-1;-1,2966;-1;-1,,,,,323.34893081286066,2424.2986565656774,0:t_wait:47.50530195645024;t_drive:353.348930812861;fare:242,,,0,1,4427.505301956449,4780.854232769311,242,0
59,BasicRequest,1,4440,4440,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:139.41977141386178;t_drive:237.20330926693805;fare:261,,,0,2,4579.419771413864,4816.623080680803,261,0
65,BasicRequest,1,4920,4920,2980;-1;-1,2972;-1;-1,,,,,344.7104419812344,2999.8842262698045,0:,,,,,,,,0
62,BasicRequest,1,4620,4620,2991;-1;-1,2987;-1;-1,,,,,221.9190199009194,2598.4939430683253,0:t_wait:61.393890604318585;t_drive:251.919019900919;fare:259,,,0,4,4681.393890604319,4933.312910505236,259,0
64,BasicRequest,1,4860,4860,2966;-1;-1,2992;-1;-1,,,,,131.62933504116845,1285.4828948015352,0:t_wait:0;t_drive:161.62933504116882;fare:128,,,0,1,4860.0,5021.629335041171,128,0
61,BasicRequest,1,4620,4620,2979;-1;-1,2983;-1;-1,,,,,95.53311017582425,796.109251465202,0:t_wait:262.80232111300484;t_drive:125.53311017582382;fare:100,,,0,2,4882.802321113005,5008.335431288826,100,0
58,BasicRequest,1,4440,4440,2981;-1;-1,2971;-1;-1,,,,,283.9604755859867,2389.323696549889,0:t_wait:236.11965257142947;t_drive:313.9604755859864;fare:238,,,0,3,4676.119652571431,4990.0801281574195,238,0
60,BasicRequest,1,4560,4560,2973;-1;-1,2969;-1;-1,,,,,172.5497643587172,1931.331838315517,0:t_wait:279.54407875274137;t_drive:202.54976435871686;fare:193,,,0,0,4839.544078752738,5102.076947111454,193,0
67,BasicRequest,1,4980,4980,2987;-1;-1,2984;-1;-1,,,,,127.4257940665604,1389.2919531006646,0:t_wait:0;t_drive:157.42579406656023;fare:138,,,0,4,4980.0,5137.425794066561,138,0
63,BasicRequest,1,4680,4680,2989;-1;-1,2967;-1;-1,,,,,195.59465388777056,1983.0931625223561,0:t_wait:269.00502516942925;t_drive:274.3673578877706;fare:198,,,0,0,4949.005025169428,5223.3723830571935,198,0
69,BasicRequest,1,5100,5100,2968;-1;-1,2981;-1;-1,,,,,194.08476562277556,2596.441960617133,0:t_wait:28.14974705802433;t_drive:224.0847656227752;fare:259,,,0,1,5128.149747058026,5352.234512680803,259,0
66,BasicRequest,1,4920,4920,2979;-1;-1,2993;-1;-1,,,,,232.48349158289759,3080.5375188469175,0:t_wait:218.91256111300572;t_drive:262.48349158289784;fare:308,,,0,2,5138.9125611129975,5401.396052695894,308,0
70,BasicRequest,1,5160,5160,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:t_wait:48.59984980275658;t_drive:230.30021679086167;fare:216,,,0,3,5208.599849802757,5438.900066593619,216,0
68,BasicRequest,1,4980,4980,2986;-1;-1,2992;-1;-1,,,,,225.37832508265683,2665.0618483702337,0:t_wait:253.043722126391;t_drive:255.37832508265637;fare:266,,,0.0,4.0,5233.043722126392,5488.422047209044,266.0,0
79,BasicRequest,1,5520,5520,2978;-1;-1,2975;-1;-1,,,,,159.65721537951197,1267.7773662578381,0:,,,,,,,,0
80,BasicRequest,1,5520,5520,2978;-1;-1,2993;-1;-1,,,,,269.9089527131265,3392.4163615988246,0:,,,,,,,,0
81,BasicRequest,1,5580,5580,2984;-1;-1,2969;-1;-1,,,,,208.85791372548653,2002.5915757571302,0:,,,,,,,,0
82,BasicRequest,1,5580,5580,2966;-1;-1,2970;-1;-1,,,,,180.9694378426999,1660.3445869925658,0:,,,,,,,,0
83,BasicRequest,1,5580,5580,2975;-1;-1,2976;-1;-1,,,,,43.17503937342681,359.7919947785567,0:,,,,,,,,0
72,BasicRequest,1,5400,5400,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:0;t_drive:250.37879558062923;fare:296,,,0,0,5400,5697.18820358063,296,0
74,BasicRequest,1,5460,5460,2969;-1;-1,2979;-1;-1,,,,,215.43577253000473,2566.624800181488,0:t_wait:27.931671482829188;t_drive:275.4357725300042;fare:256,,,0,0,5487.931671482828,5763.3674440128325,256,0
71,BasicRequest,1,5220,5220,2985;-1;-1,2967;-1;-1,,,,,251.88232020006052,2621.804225000841,0:t_wait:287.277692900112;t_drive:281.88232020006035;fare:262,,,0,1,5507.277692900115,5789.160013100177,262,0
75,BasicRequest,1,5460,5460,2984;-1;-1,2986;-1;-1,,,,,65.61792805983069,674.351330400799,0:t_wait:263.7242050187542;t_drive:95.61792805983077;fare:100,,,0,2,5723.724205018753,5819.342133078584,100,0
73,BasicRequest,1,5400,5400,2978;-1;-1,2969;-1;-1,,,,,213.5128417430813,2609.1370425704195,0:t_wait:117.30708200170193;t_drive:243.51284174308148;fare:260,,,0,3,5517.307082001702,5856.422963744785,260,0
86,BasicRequest,1,5760,5760,2969;-1;-1,2990;-1;-1,,,,,79.63238283086302,728.142628879116,0:t_wait:117.0916845830061;t_drive:109.63238283086321;fare:100,,,0,1,5877.091684583005,5986.724067413869,100,0
77,BasicRequest,1,5520,5520,2986;-1;-1,2971;-1;-1,,,,,143.9257293494437,1571.4022146764878,0:t_wait:282.5871709173434;t_drive:173.92572934944383;fare:157,,,0,4,5802.587170917346,5976.512900266786,157,0
84,BasicRequest,1,5700,5700,2974;-1;-1,2987;-1;-1,,,,,48.51319330375963,673.7943514411061,0:t_wait:258.293595529879;t_drive:78.51319330375918;fare:100,,,0,0,5958.29359552988,6036.80678883364,100,0
78,BasicRequest,1,5520,5520,2970;-1;-1,2980;-1;-1,,,,,190.4137294263278,2063.6293026972103,0:t_wait:252.32164253474457;t_drive:269.1864334263273;fare:206,,,0,3,5772.321642534746,6041.508075961075,206,0
76,BasicRequest,1,5460,5460,2984;-1;-1,2992;-1;-1,,,,,244.36331714248752,2495.7221787710323,0:t_wait:263.7242050187542;t_drive:350.99625314248806;fare:249,,,0,2,5723.724205018753,6074.720458161236,249,0
85,BasicRequest,1,5700,5700,2971;-1;-1,2978;-1;-1,,,,,247.42003057313076,2561.389988109423,0:t_wait:276.5129002667891;t_drive:277.42003057313104;fare:256,,,0,4,5976.512900266786,6253.932930839917,256,0
87,BasicRequest,1,6060,6060,2978;-1;-1,2981;-1;-1,,,,,68.97806069802537,459.0023153406877,0:t_wait:193.9329308399183;t_drive:98.97806069802573;fare:100,,,0,4,6253.932930839917,6352.910991537941,100,0
88,BasicRequest,1,6240,6240,2974;-1;-1,2982;-1;-1,,,,,144.42734698804207,1300.2674156418354,0:t_wait:50.704534696240444;t_drive:174.4273469880418;fare:130,,,0,0,6290.704534696241,6465.131881684285,130,0
90,BasicRequest,1,6540,6540,2982;-1;-1,2983;-1;-1,,,,,47.50530195645062,395.8775163037552,0:t_wait:0;t_drive:77.50530195645024;fare:100,,,0,0,6540,6617.505301956449,100,0
89,BasicRequest,1,6420,6420,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:t_wait:0;t_drive:228.06309279928792;fare:237,,,0,2,6420,6648.06309279929,237,0
91,BasicRequest,1,6600,6600,2973;-1;-1,2982;-1;-1,,,,,189.2132879652384,1922.294373658451,0:t_wait:153.95048481041977;t_drive:219.21328796523812;fare:192,,,0,1,6753.950484810419,6973.163772775659,192,0
94,BasicRequest,1,6660,6660,2968;-1;-1,2991;-1;-1,,,,,33.2441435462937,461.72421592074585,0:t_wait:259.7740656873084;t_drive:63.244143546293344;fare:100,,,0,3,6919.7740656873075,6983.018209233601,100,0
92,BasicRequest,1,6600,6600,2973;-1;-1,2992;-1;-1,,,,,210.01846377571817,2451.7304413294187,0:t_wait:200.9820240347608;t_drive:240.01846377571837;fare:245,,,0,0,6800.98202403476,7041.000487810475,245,0
95,BasicRequest,1,6840,6840,2985;-1;-1,2987;-1;-1,,,,,62.67184160512741,870.4422445156586,0:t_wait:223.41854752939435;t_drive:92.67184160512716;fare:100,,,0,2,7063.418547529396,7156.090389134524,100,0
96,BasicRequest,1,6840,6840,2991;-1;-1,2983;-1;-1,,,,,292.24421954165257,3171.840523572809,0:t_wait:143.01820923360174;t_drive:322.24421954165246;fare:317,,,0,3,6983.018209233601,7305.2624287752515,317,0
93,BasicRequest,1,6660,6660,2966;-1;-1,2974;-1;-1,,,,,285.4550339569323,2330.1594114887325,0:t_wait:229.9869602780309;t_drive:315.4550339569323;fare:233,,,0,4,6889.986960278033,7308.746394234967,233,0
97,BasicRequest,1,6900,6900,2983;-1;-1,2971;-1;-1,,,,,242.39334212081602,2519.500917673467,0:t_wait:150.66907473210904;t_drive:272.39334212081576;fare:251,,,0,1,7050.669074732108,7353.062416852922,251,0
99,BasicRequest,1,7140,7140,2988;-1;-1,2971;-1;-1,,,,,86.6229651748205,775.530490028943,0:t_wait:96.43945167810489;t_drive:116.62296517482082;fare:100,,,0,1,7236.439451678105,7353.062416852922,100,0
98,BasicRequest,1,6900,6900,2976;-1;-1,2972;-1;-1,,,,,184.56391718766562,2043.1305057059728,0:t_wait:277.7419769120579;t_drive:268.1376634733797;fare:204,,,0,4,7177.741976912059,7445.87964038544,204,0
