request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
51,BasicRequest,1,3840,3840,2966;-1;-1,2988;-1;-1,,,,,278.91382899027775,2634.7327710788463,0:t_wait:229.98696027803135;t_drive:308.9138289902771;fare:263,,,0,1,4069.9869602780304,4394.899257839737,263,0
56,BasicRequest,1,4320,4320,2979;-1;-1,2975;-1;-1,,,,,151.75974624928307,1224.9515235059305,0:t_wait:36.17924043220319;t_drive:181.75974624928313;fare:122,,,0,0,4356.179240432202,4537.938986681488,122,0
55,BasicRequest,1,4320,4320,2972;-1;-1,2991;-1;-1,,,,,134.87611468093908,1408.0867039019317,0:t_wait:42.23650667115089;t_drive:194.87611468093928;fare:140,,,0,1,4362.23650667115,4557.1126213520865,140,0
54,BasicRequest,1,4260,4260,2977;-1;-1,2992;-1;-1,,,,,290.68994856816636,2881.77744065169,0:t_wait:0;t_drive:320.6899485681661;fare:288,,,0,2,4260,4580.689948568164,288,0
57,BasicRequest,1,4380,4380,2983;-1;-1,2966;-1;-1,,,,,323.34893081286066,2424.2986565656774,0:t_wait:47.50530195645024;t_drive:353.348930812861;fare:242,,,0,3,4427.505301956449,4780.854232769311,242,0
59,BasicRequest,1,4440,4440,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:139.41977141386178;t_drive:237.20330926693805;fare:261,,,0,4,4579.419771413864,4816.623080680803,261,0
65,BasicRequest,1,4920,4920,2980;-1;-1,2972;-1;-1,,,,,344.7104419812344,2999.8842262698045,0:,,,,,,,,0
62,BasicRequest,1,4620,4620,2991;-1;-1,2987;-1;-1,,,,,221.9190199009194,2598.4939430683253,0:t_wait:61.393890604318585;t_drive:251.919019900919;fare:259,,,0,2,4681.393890604319,4933.312910505236,259,0
58,BasicRequest,1,4440,4440,2981;-1;-1,2971;-1;-1,,,,,283.9604755859867,2389.323696549889,0:t_wait:236.11965257142947;t_drive:313.9604755859864;fare:238,,,0,0,4676.119652571431,4990.0801281574195,238,0
64,BasicRequest,1,4860,4860,2966;-1;-1,2992;-1;-1,,,,,131.62933504116845,1285.4828948015352,0:t_wait:0;t_drive:161.62933504116882;fare:128,,,0,3,4860.0,5021.629335041171,128,0
61,BasicRequest,1,4620,4620,2979;-1;-1,2983;-1;-1,,,,,95.53311017582425,796.109251465202,0:t_wait:262.80232111300484;t_drive:125.53311017582382;fare:79,,,0,4,4882.802321113005,5008.335431288826,79,0
60,BasicRequest,1,4560,4560,2973;-1;-1,2969;-1;-1,,,,,172.5497643587172,1931.331838315517,0:t_wait:220.2926029720502;t_drive:202.54976435871686;fare:193,,,0,1,4780.2926029720475,5042.825471330763,193,0
67,BasicRequest,1,4980,4980,2987;-1;-1,2984;-1;-1,,,,,127.4257940665604,1389.2919531006646,0:t_wait:0;t_drive:157.42579406656023;fare:138,,,0,2,4980,5137.425794066561,138,0
63,BasicRequest,1,4680,4680,2989;-1;-1,2967;-1;-1,,,,,195.59465388777056,1983.0931625223561,0:t_wait:209.75354938873807;t_drive:274.3673578877706;fare:198,,,0,1,4889.753549388738,5164.120907276503,198,0
69,BasicRequest,1,5100,5100,2968;-1;-1,2981;-1;-1,,,,,194.08476562277556,2596.441960617133,0:t_wait:28.14974705802433;t_drive:224.0847656227752;fare:259,,,0,3,5128.149747058026,5352.234512680803,259,0
70,BasicRequest,1,5160,5160,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:t_wait:48.59984980275658;t_drive:230.30021679086167;fare:216,,,0,0,5208.599849802757,5438.900066593619,216,0
66,BasicRequest,1,4920,4920,2979;-1;-1,2993;-1;-1,,,,,232.48349158289759,3080.5375188469175,0:t_wait:218.91256111300572;t_drive:262.48349158289784;fare:308,,,0,4,5138.9125611129975,5401.396052695894,308,0
68,BasicRequest,1,4980,4980,2986;-1;-1,2992;-1;-1,,,,,225.37832508265683,2665.0618483702337,0:t_wait:253.043722126391;t_drive:255.37832508265637;fare:266,,,0.0,2.0,5233.043722126392,5488.422047209044,266.0,0
79,BasicRequest,1,5520,5520,2978;-1;-1,2975;-1;-1,,,,,159.65721537951197,1267.7773662578381,0:,,,,,,,,0
81,BasicRequest,1,5580,5580,2984;-1;-1,2969;-1;-1,,,,,208.85791372548653,2002.5915757571302,0:,,,,,,,,0
82,BasicRequest,1,5580,5580,2966;-1;-1,2970;-1;-1,,,,,180.9694378426999,1660.3445869925658,0:,,,,,,,,0
83,BasicRequest,1,5580,5580,2975;-1;-1,2976;-1;-1,,,,,43.17503937342681,359.7919947785567,0:,,,,,,,,0
72,BasicRequest,1,5400,5400,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:0;t_drive:250.37879558062923;fare:296,,,0,1,5400,5697.18820358063,296,0
73,BasicRequest,1,5400,5400,2978;-1;-1,2969;-1;-1,,,,,213.5128417430813,2609.1370425704195,0:t_wait:117.30708200170193;t_drive:243.51284174308148;fare:260,,,0,0,5517.307082001702,5790.8199237447825,260,0
74,BasicRequest,1,5460,5460,2969;-1;-1,2979;-1;-1,,,,,215.43577253000473,2566.624800181488,0:t_wait:27.931671482829188;t_drive:275.4357725300042;fare:256,,,0,1,5487.931671482828,5763.3674440128325,256,0
75,BasicRequest,1,5460,5460,2984;-1;-1,2986;-1;-1,,,,,65.61792805983069,674.351330400799,0:t_wait:263.7242050187542;t_drive:95.61792805983077;fare:67,,,0,4,5723.724205018753,5819.342133078584,67,0
78,BasicRequest,1,5520,5520,2970;-1;-1,2980;-1;-1,,,,,190.4137294263278,2063.6293026972103,0:t_wait:106.77085137296035;t_drive:220.41372942632825;fare:206,,,0,2,5626.770851372961,5847.18458079929,206,0
80,BasicRequest,1,5520,5520,2978;-1;-1,2993;-1;-1,,,,,269.9089527131265,3392.4163615988246,0:t_wait:27.30708200170193;t_drive:348.68165671312636;fare:339,,,0,0,5547.307082001702,5895.988738714825,339,0
71,BasicRequest,1,5220,5220,2985;-1;-1,2967;-1;-1,,,,,251.88232020006052,2621.804225000841,0:t_wait:287.277692900112;t_drive:281.88232020006035;fare:262,,,0,3,5507.277692900115,5882.371418814461,262,0
76,BasicRequest,1,5460,5460,2984;-1;-1,2992;-1;-1,,,,,244.36331714248752,2495.7221787710323,0:t_wait:139.2282885718023;t_drive:341.68228514248676;fare:249,,,0,3,5599.228288571802,5940.910573714291,249,0
77,BasicRequest,1,5520,5520,2986;-1;-1,2971;-1;-1,,,,,143.9257293494437,1571.4022146764878,0:t_wait:299.3421330785859;t_drive:173.92572934944383;fare:157,,,0,4,5819.342133078584,5993.267862428024,157,0
84,BasicRequest,1,5700,5700,2974;-1;-1,2987;-1;-1,,,,,48.51319330375963,673.7943514411061,0:t_wait:258.293595529879;t_drive:78.51319330375918;fare:67,,,0,1,5958.29359552988,6036.80678883364,67,0
86,BasicRequest,1,5760,5760,2969;-1;-1,2990;-1;-1,,,,,79.63238283086302,728.142628879116,0:t_wait:229.785179744782;t_drive:109.63238283086321;fare:72,,,0,0,5989.785179744779,6099.417562575643,72,0
85,BasicRequest,1,5700,5700,2971;-1;-1,2978;-1;-1,,,,,247.42003057313076,2561.389988109423,0:t_wait:293.2678624280279;t_drive:277.42003057313104;fare:256,,,0,4,5993.267862428024,6270.687893001155,256,0
87,BasicRequest,1,6060,6060,2978;-1;-1,2981;-1;-1,,,,,68.97806069802537,459.0023153406877,0:t_wait:210.68789300115532;t_drive:98.97806069802573;fare:45,,,0,4,6270.687893001155,6369.665953699179,45,0
88,BasicRequest,1,6240,6240,2974;-1;-1,2982;-1;-1,,,,,144.42734698804207,1300.2674156418354,0:t_wait:50.704534696240444;t_drive:174.4273469880418;fare:130,,,0,1,6290.704534696241,6465.131881684285,130,0
90,BasicRequest,1,6540,6540,2982;-1;-1,2983;-1;-1,,,,,47.50530195645062,395.8775163037552,0:t_wait:0;t_drive:77.50530195645024;fare:39,,,0,1,6540,6617.505301956449,39,0
89,BasicRequest,1,6420,6420,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:t_wait:0;t_drive:228.06309279928792;fare:237,,,0,3,6420,6648.06309279929,237,0
91,BasicRequest,1,6600,6600,2973;-1;-1,2982;-1;-1,,,,,189.2132879652384,1922.294373658451,0:t_wait:200.9820240347608;t_drive:219.21328796523812;fare:192,,,0,0,6753.950484810419,6973.163772775659,192,0
94,BasicRequest,1,6660,6660,2968;-1;-1,2991;-1;-1,,,,,33.2441435462937,461.72421592074585,0:t_wait:259.7740656873084;t_drive:63.244143546293344;fare:46,,,0,2,6919.7740656873075,6983.018209233601,46,0
92,BasicRequest,1,6600,6600,2973;-1;-1,2992;-1;-1,,,,,210.01846377571817,2451.7304413294187,0:t_wait:153.95048481041977;t_drive:240.01846377571837;fare:245,,,0,1,6800.98202403476,7041.000487810475,245,0
95,BasicRequest,1,6840,6840,2985;-1;-1,2987;-1;-1,,,,,62.67184160512741,870.4422445156586,0:t_wait:223.41854752939435;t_drive:92.67184160512716;fare:87,,,0,3,7063.418547529396,7156.090389134524,87,0
96,BasicRequest,1,6840,6840,2991;-1;-1,2983;-1;-1,,,,,292.24421954165257,3171.840523572809,0:t_wait:143.01820923360174;t_drive:322.24421954165246;fare:317,,,0,2,6983.018209233601,7305.2624287752515,317,0
93,BasicRequest,1,6660,6660,2966;-1;-1,2974;-1;-1,,,,,285.4550339569323,2330.1594114887325,0:t_wait:229.9869602780309;t_drive:315.4550339569323;fare:233,,,0,4,6889.986960278033,7308.746394234967,233,0
97,BasicRequest,1,6900,6900,2983;-1;-1,2971;-1;-1,,,,,242.39334212081602,2519.500917673467,0:t_wait:150.66907473210904;t_drive:272.39334212081576;fare:251,,,0,0,7050.669074732108,7353.062416852922,251,0
99,BasicRequest,1,7140,7140,2988;-1;-1,2971;-1;-1,,,,,86.6229651748205,775.530490028943,0:t_wait:96.43945167810489;t_drive:116.62296517482082;fare:77,,,0,0,7236.439451678105,7353.062416852922,77,0
98,BasicRequest,1,6900,6900,2976;-1;-1,2972;-1;-1,,,,,184.56391718766565,2043.130505705973,0:t_wait:277.7419769120579;t_drive:268.1376634733797;fare:204,,,0,4,7177.741976912059,7445.87964038544,204,0
