request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
50,BasicRequest,1,3720,3720,2974;-1;-1,2970;-1;-1,,,,,215.12566102862468,2128.3671755038336,0:t_wait:261.150942116476;t_drive:245.12566102862502;fare:212,,,0,1,3981.150942116477,4226.276603145101,212,0
56,BasicRequest,1,4320,4320,2979;-1;-1,2975;-1;-1,,,,,151.75974624928307,1224.9515235059305,0:,,,,,,,,0
53,BasicRequest,1,3840,3840,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:t_wait:293.09504204314544;t_drive:237.20330926693805;fare:261,,,0.0,0.0,4133.095042043145,4370.298351310084,261.0,0
57,BasicRequest,1,4380,4380,2983;-1;-1,2966;-1;-1,,,,,323.34893081286066,2424.2986565656774,0:,,,,,,,,0
58,BasicRequest,1,4440,4440,2981;-1;-1,2971;-1;-1,,,,,283.9604755859867,2389.323696549889,0:,,,,,,,,0
59,BasicRequest,1,4440,4440,2990;-1;-1,2981;-1;-1,,,,,207.20330926693822,2611.7286438911515,0:,,,,,,,,0
60,BasicRequest,1,4560,4560,2973;-1;-1,2969;-1;-1,,,,,172.5497643587172,1931.331838315517,0:,,,,,,,,0
62,BasicRequest,1,4620,4620,2991;-1;-1,2987;-1;-1,,,,,221.9190199009194,2598.4939430683253,0:,,,,,,,,0
55,BasicRequest,1,4320,4320,2972;-1;-1,2991;-1;-1,,,,,134.87611468093908,1408.086703901932,0:t_wait:188.0509599233792;t_drive:164.87611468093928;fare:140,,,0.0,3.0,4508.050959923378,4672.927074604315,140.0,0
63,BasicRequest,1,4680,4680,2989;-1;-1,2967;-1;-1,,,,,195.59465388777056,1983.0931625223561,0:,,,,,,,,0
54,BasicRequest,1,4260,4260,2977;-1;-1,2992;-1;-1,,,,,290.68994856816636,2881.77744065169,0:t_wait:164.54016433986726;t_drive:320.6899485681661;fare:288,,,0,2,4424.540164339868,4745.230112908032,288,0
64,BasicRequest,1,4860,4860,2966;-1;-1,2992;-1;-1,,,,,131.62933504116845,1285.4828948015352,0:,,,,,,,,0
65,BasicRequest,1,4920,4920,2980;-1;-1,2972;-1;-1,,,,,344.7104419812344,2999.8842262698045,0:,,,,,,,,0
66,BasicRequest,1,4920,4920,2979;-1;-1,2993;-1;-1,,,,,232.48349158289759,3080.5375188469175,0:,,,,,,,,0
67,BasicRequest,1,4980,4980,2987;-1;-1,2984;-1;-1,,,,,127.4257940665604,1389.2919531006646,0:,,,,,,,,0
68,BasicRequest,1,4980,4980,2986;-1;-1,2992;-1;-1,,,,,225.37832508265683,2665.0618483702337,0:,,,,,,,,0
61,BasicRequest,1,4620,4620,2979;-1;-1,2983;-1;-1,,,,,95.53311017582425,796.1092514652021,0:t_wait:284.7587044851125;t_drive:125.53311017582382;fare:100,,,0,4,4904.758704485108,5030.291814660929,100,0
70,BasicRequest,1,5160,5160,2989;-1;-1,2977;-1;-1,,,,,200.30021679086175,2168.7248732571807,0:,,,,,,,,0
71,BasicRequest,1,5220,5220,2985;-1;-1,2967;-1;-1,,,,,251.88232020006052,2621.804225000841,0:,,,,,,,,0
73,BasicRequest,1,5400,5400,2978;-1;-1,2969;-1;-1,,,,,213.5128417430813,2609.13704257042,0:,,,,,,,,0
74,BasicRequest,1,5460,5460,2969;-1;-1,2979;-1;-1,,,,,215.43577253000473,2566.624800181488,0:,,,,,,,,0
75,BasicRequest,1,5460,5460,2984;-1;-1,2986;-1;-1,,,,,65.61792805983069,674.351330400799,0:,,,,,,,,0
76,BasicRequest,1,5460,5460,2984;-1;-1,2992;-1;-1,,,,,244.36331714248752,2495.7221787710323,0:,,,,,,,,0
77,BasicRequest,1,5520,5520,2986;-1;-1,2971;-1;-1,,,,,143.9257293494437,1571.4022146764878,0:,,,,,,,,0
78,BasicRequest,1,5520,5520,2970;-1;-1,2980;-1;-1,,,,,190.41372942632782,2063.6293026972103,0:,,,,,,,,0
79,BasicRequest,1,5520,5520,2978;-1;-1,2975;-1;-1,,,,,159.65721537951197,1267.7773662578381,0:,,,,,,,,0
80,BasicRequest,1,5520,5520,2978;-1;-1,2993;-1;-1,,,,,269.9089527131265,3392.416361598825,0:,,,,,,,,0
69,BasicRequest,1,5100,5100,2968;-1;-1,2981;-1;-1,,,,,194.08476562277556,2596.441960617133,0:t_wait:210.23747541430475;t_drive:224.0847656227752;fare:259,,,0.0,0.0,5310.237475414306,5534.322241037083,259.0,0
81,BasicRequest,1,5580,5580,2984;-1;-1,2969;-1;-1,,,,,208.85791372548653,2002.5915757571302,0:,,,,,,,,0
82,BasicRequest,1,5580,5580,2966;-1;-1,2970;-1;-1,,,,,180.96943784269993,1660.3445869925658,0:,,,,,,,,0
83,BasicRequest,1,5580,5580,2975;-1;-1,2976;-1;-1,,,,,43.17503937342681,359.7919947785567,0:,,,,,,,,0
84,BasicRequest,1,5700,5700,2974;-1;-1,2987;-1;-1,,,,,48.51319330375963,673.7943514411061,0:,,,,,,,,0
85,BasicRequest,1,5700,5700,2971;-1;-1,2978;-1;-1,,,,,247.42003057313076,2561.389988109423,0:,,,,,,,,0
86,BasicRequest,1,5760,5760,2969;-1;-1,2990;-1;-1,,,,,79.63238283086302,728.142628879116,0:,,,,,,,,0
72,BasicRequest,1,5400,5400,2967;-1;-1,2981;-1;-1,,,,,220.37879558062934,2961.6368211428808,0:t_wait:110.88233289476739;t_drive:250.37879558062923;fare:296,,,0,1,5510.8823328947665,5761.2611284753975,296,0
87,BasicRequest,1,6060,6060,2978;-1;-1,2981;-1;-1,,,,,68.97806069802537,459.0023153406877,0:t_wait:274.2068804464643;t_drive:98.97806069802573;fare:100,,,0,3,6334.206880446465,6433.184941144489,100,0
92,BasicRequest,1,6600,6600,2973;-1;-1,2992;-1;-1,,,,,210.01846377571817,2451.7304413294187,0:,,,,,,,,0
93,BasicRequest,1,6660,6660,2966;-1;-1,2974;-1;-1,,,,,285.4550339569323,2330.159411488732,0:,,,,,,,,0
94,BasicRequest,1,6660,6660,2968;-1;-1,2991;-1;-1,,,,,33.2441435462937,461.72421592074585,0:,,,,,,,,0
89,BasicRequest,1,6420,6420,2992;-1;-1,2980;-1;-1,,,,,198.06309279928786,2377.7959948882412,0:t_wait:34.4039244469559;t_drive:228.06309279928792;fare:237,,,0,2,6454.403924446956,6682.467017246246,237,0
90,BasicRequest,1,6540,6540,2982;-1;-1,2983;-1;-1,,,,,47.50530195645062,395.8775163037552,0:t_wait:52.914751508719746;t_drive:77.50530195645024;fare:100,,,0,3,6592.914751508718,6670.420053465167,100,0
96,BasicRequest,1,6840,6840,2991;-1;-1,2983;-1;-1,,,,,292.24421954165257,3171.840523572809,0:,,,,,,,,0
97,BasicRequest,1,6900,6900,2983;-1;-1,2971;-1;-1,,,,,242.39334212081602,2519.500917673467,0:,,,,,,,,0
98,BasicRequest,1,6900,6900,2976;-1;-1,2972;-1;-1,,,,,184.56391718766565,2043.130505705973,0:,,,,,,,,0
88,BasicRequest,1,6240,6240,2974;-1;-1,2982;-1;-1,,,,,144.42734698804207,1300.2674156418354,0:t_wait:232.4384192624666;t_drive:174.4273469880418;fare:130,,,0,4,6883.345805671538,7057.773152659582,130,0
99,BasicRequest,1,7140,7140,2988;-1;-1,2971;-1;-1,,,,,86.6229651748205,775.530490028943,0:,,,,,,,,0
95,BasicRequest,1,6840,6840,2985;-1;-1,2987;-1;-1,,,,,62.67184160512741,870.4422445156586,0:t_wait:223.41854752939435;t_drive:92.67184160512716;fare:100,,,0,2,7063.418547529396,7156.090389134524,100,0
91,BasicRequest,1,6600,6600,2973;-1;-1,2982;-1;-1,,,,,189.21328796523844,1922.2943736584511,0:t_wait:277.8477902852701;t_drive:219.21328796523812;fare:192,,,0,4,7288.755176694342,7507.9684646595815,192,0
